日時	USD/JPY(始値, 買い)	USD/JPY(高値, 買い)	USD/JPY(安値, 買い)	USD/JPY(終値, 買い)	USD/JPY(始値, 売り)	USD/JPY(高値, 売り)	USD/JPY(安値, 売り)	USD/JPY(終値, 売り)	
2014-02-05T06:00:00	101.664	101.670	101.619	101.654	101.661	101.667	101.613	101.632	
2014-02-05T05:00:00	101.614	101.680	101.600	101.664	101.612	101.675	101.594	101.661	
2014-02-05T04:00:00	101.538	101.635	101.520	101.614	101.534	101.629	101.516	101.612	
2014-02-05T03:00:00	101.622	101.663	101.528	101.538	101.615	101.659	101.522	101.534	
2014-02-05T02:00:00	101.627	101.666	101.492	101.622	101.624	101.662	101.486	101.615	
2014-02-05T01:00:00	101.397	101.628	101.374	101.627	101.392	101.624	101.371	101.624	
2014-02-05T00:00:00	101.419	101.608	101.369	101.397	101.406	101.603	101.363	101.392	
2014-02-04T23:00:00	101.414	101.486	101.290	101.419	101.407	101.481	101.286	101.406	
2014-02-04T22:00:00	101.252	101.474	101.250	101.414	101.246	101.471	101.245	101.407	
2014-02-04T21:00:00	101.310	101.322	101.204	101.252	101.305	101.316	101.199	101.246	
2014-02-04T20:00:00	101.267	101.371	101.222	101.310	101.261	101.370	101.215	101.305	
2014-02-04T19:00:00	101.447	101.496	101.206	101.267	101.441	101.493	101.201	101.261	
2014-02-04T18:00:00	101.354	101.501	101.246	101.447	101.348	101.498	101.241	101.441	
2014-02-04T17:00:00	101.092	101.367	101.083	101.354	101.088	101.361	101.078	101.348	
2014-02-04T16:00:00	101.030	101.120	100.933	101.092	101.023	101.115	100.928	101.088	
2014-02-04T15:00:00	100.931	101.069	100.757	101.030	100.924	101.064	100.752	101.023	
2014-02-04T14:00:00	101.276	101.322	100.930	100.931	101.271	101.320	100.924	100.924	
2014-02-04T13:00:00	101.217	101.323	101.157	101.276	101.211	101.318	101.151	101.271	
2014-02-04T12:00:00	101.295	101.353	101.145	101.217	101.291	101.350	101.139	101.211	
2014-02-04T11:00:00	101.233	101.382	101.230	101.295	101.228	101.378	101.225	101.291	
2014-02-04T10:00:00	101.203	101.280	101.082	101.233	101.198	101.274	101.076	101.228	
2014-02-04T09:00:00	101.185	101.258	101.129	101.203	101.181	101.254	101.125	101.198	
2014-02-04T08:00:00	101.132	101.196	101.044	101.185	101.119	101.189	101.038	101.181	
2014-02-04T07:00:00	100.984	101.153	100.982	101.132	100.976	101.141	100.976	101.119	
2014-02-04T06:00:00	100.996	101.004	100.860	100.984	100.989	100.999	100.852	100.976	
2014-02-04T05:00:00	100.851	101.051	100.851	100.996	100.844	101.047	100.844	100.989	
2014-02-04T04:00:00	101.151	101.193	100.781	100.851	101.144	101.189	100.773	100.844	
2014-02-04T03:00:00	101.169	101.195	101.055	101.151	101.163	101.190	101.051	101.144	
2014-02-04T02:00:00	101.122	101.252	101.053	101.169	101.118	101.249	101.049	101.163	
2014-02-04T01:00:00	101.258	101.306	101.089	101.122	101.253	101.299	101.083	101.118	
2014-02-04T00:00:00	101.752	101.752	101.223	101.258	101.728	101.728	101.218	101.253	
2014-02-03T23:00:00	101.861	101.918	101.697	101.752	101.856	101.913	101.692	101.728	
2014-02-03T22:00:00	101.986	102.144	101.828	101.861	101.980	102.140	101.824	101.856	
2014-02-03T21:00:00	101.874	102.019	101.828	101.986	101.867	102.019	101.824	101.980	
2014-02-03T20:00:00	101.722	101.913	101.688	101.874	101.716	101.909	101.683	101.867	
2014-02-03T19:00:00	101.882	101.913	101.675	101.722	101.875	101.907	101.668	101.716	
2014-02-03T18:00:00	102.153	102.179	101.838	101.882	102.146	102.174	101.832	101.875	
2014-02-03T17:00:00	102.134	102.241	102.062	102.153	102.127	102.234	102.057	102.146	
2014-02-03T16:00:00	102.100	102.218	102.061	102.134	102.093	102.214	102.054	102.127	
2014-02-03T15:00:00	102.245	102.250	102.039	102.100	102.240	102.244	102.033	102.093	
2014-02-03T14:00:00	102.348	102.361	102.232	102.245	102.341	102.355	102.228	102.240	
2014-02-03T13:00:00	102.371	102.399	102.327	102.348	102.365	102.392	102.320	102.341	
2014-02-03T12:00:00	102.381	102.402	102.276	102.371	102.375	102.397	102.271	102.365	
2014-02-03T11:00:00	102.267	102.414	102.228	102.381	102.260	102.409	102.222	102.375	
2014-02-03T10:00:00	102.286	102.353	102.197	102.267	102.279	102.349	102.191	102.260	
2014-02-03T09:00:00	102.245	102.357	102.216	102.286	102.239	102.352	102.211	102.279	
2014-02-03T08:00:00	102.152	102.245	102.147	102.245	102.140	102.239	102.139	102.239	
2014-02-03T07:00:00	102.007	102.189	101.992	102.152	101.992	102.176	101.970	102.140	
2014-02-03T06:00:00	101.984	102.026	101.948	102.007	101.964	102.005	101.935	101.992	
2014-02-03T05:00:00	101.976	101.994	101.938	101.984	101.939	101.975	101.911	101.964	
2014-02-03T04:00:00	102.082	102.082	101.953	101.976	102.038	102.038	101.882	101.939	
2014-02-01T06:00:00	102.165	102.197	102.042	102.082	102.160	102.194	102.031	102.038	
2014-02-01T05:00:00	102.316	102.327	102.112	102.165	102.318	102.322	102.104	102.160	
2014-02-01T04:00:00	102.343	102.410	102.247	102.316	102.342	102.406	102.240	102.318	
2014-02-01T03:00:00	102.239	102.364	102.193	102.343	102.233	102.363	102.189	102.342	
2014-02-01T02:00:00	102.277	102.390	102.174	102.239	102.271	102.385	102.170	102.233	
2014-02-01T01:00:00	101.991	102.294	101.956	102.277	101.985	102.298	101.952	102.271	
2014-02-01T00:00:00	102.281	102.367	101.986	101.991	102.276	102.363	101.984	101.985	
2014-01-31T23:00:00	102.259	102.322	102.185	102.281	102.254	102.318	102.179	102.276	
2014-01-31T22:00:00	102.240	102.286	102.107	102.259	102.233	102.281	102.100	102.254	
2014-01-31T21:00:00	102.218	102.345	102.176	102.240	102.212	102.341	102.169	102.233	
2014-01-31T20:00:00	102.391	102.440	102.116	102.218	102.389	102.436	102.111	102.212	
2014-01-31T19:00:00	102.553	102.557	102.292	102.391	102.549	102.552	102.290	102.389	
2014-01-31T18:00:00	102.651	102.774	102.522	102.553	102.647	102.768	102.515	102.549	
2014-01-31T17:00:00	102.507	102.664	102.423	102.651	102.503	102.661	102.417	102.647	
