日時	"EUR/JPY(始値, 買い)"	"EUR/JPY(高値, 買い)"	"EUR/JPY(安値, 買い)"	"EUR/JPY(終値, 買い)"	"EUR/JPY(始値, 売り)*"	"EUR/JPY(高値, 売り)*"	"EUR/JPY(安値, 売り)*"	"EUR/JPY(終値, 売り)*"
2000/06/13 17:00:00	101.849	101.999	101.359	101.999	101.821	101.971	101.331	101.971
2000/06/09 17:00:00	101.389	102.379	100.829	101.109	101.361	102.351	100.801	101.081
2000/06/08 17:00:00	101.049	101.829	100.669	101.389	101.021	101.801	100.641	101.361
2000/06/07 17:00:00	101.689	102.049	100.889	101.049	101.661	102.021	100.861	101.021
2000/06/06 17:00:00	102.299	102.329	101.199	101.689	102.271	102.301	101.171	101.661
2000/06/02 17:00:00	100.939	101.909	100.799	101.179	100.911	101.881	100.771	101.151
2000/06/01 17:00:00	99.169	101.179	98.959	100.939	99.141	101.151	98.931	100.911
2000/05/31 17:00:00	99.179	100.379	98.859	99.169	99.151	100.351	98.831	99.141
2000/05/30 17:00:00	99.869	99.949	99.139	99.179	99.841	99.921	99.111	99.151
2000/05/26 17:00:00	97.309	98.139	96.809	98.049	97.281	98.111	96.781	98.021
2000/05/25 17:00:00	96.519	98.299	96.419	97.309	96.491	98.271	96.391	97.281
2000/05/24 17:00:00	96.759	97.689	96.279	96.519	96.731	97.661	96.251	96.491
2000/05/23 17:00:00	96.179	97.229	95.889	96.759	96.151	97.201	95.861	96.731
2000/05/19 17:00:00	98.019	98.019	96.969	97.029	97.991	97.991	96.941	97.001
2000/05/18 17:00:00	99.079	99.079	97.439	98.019	99.051	99.051	97.411	97.991
2000/05/17 17:00:00	98.829	99.519	98.509	99.079	98.801	99.491	98.481	99.051
2000/05/16 17:00:00	99.799	100.439	98.829	98.829	99.771	100.411	98.801	98.801
2000/05/12 17:00:00	98.909	99.889	97.559	97.849	98.881	99.861	97.531	97.821
2000/05/11 17:00:00	99.309	99.869	98.759	98.909	99.281	99.841	98.731	98.881
2000/05/10 17:00:00	97.759	99.419	97.329	99.309	97.731	99.391	97.301	99.281
2000/05/09 17:00:00	97.489	98.489	96.889	97.759	97.461	98.461	96.861	97.731
2000/05/05 17:00:00	97.739	97.829	96.119	96.289	97.711	97.801	96.091	96.261
2000/05/04 17:00:00	98.729	98.859	97.049	97.739	98.701	98.831	97.021	97.711
2000/05/03 17:00:00	99.659	99.829	98.079	98.729	99.631	99.801	98.051	98.701
2000/05/02 17:00:00	98.389	100.009	97.739	99.659	98.361	99.981	97.711	99.631
2000/04/28 17:00:00	98.149	98.289	96.539	96.869	98.121	98.261	96.511	96.841
2000/04/27 17:00:00	97.909	98.439	96.989	98.149	97.881	98.411	96.961	98.121
2000/04/26 17:00:00	99.279	99.399	97.169	97.909	99.251	99.371	97.141	97.881
2000/04/25 17:00:00	99.319	99.589	98.979	99.279	99.291	99.561	98.951	99.251
2000/04/21 17:00:00	98.679	99.339	98.229	99.259	98.651	99.311	98.201	99.231
2000/04/20 17:00:00	98.929	99.499	98.189	98.679	98.901	99.471	98.161	98.651
2000/04/19 17:00:00	99.559	99.649	98.639	98.929	99.531	99.621	98.611	98.901
2000/04/18 17:00:00	100.499	101.369	99.199	99.559	100.471	101.341	99.171	99.531
2000/04/14 17:00:00	101.589	101.619	100.629	100.999	101.561	101.591	100.601	100.971
2000/04/13 17:00:00	102.519	102.669	100.689	101.589	102.491	102.641	100.661	101.561
2000/04/12 17:00:00	102.499	103.169	102.349	102.519	102.471	103.141	102.321	102.491
2000/04/11 17:00:00	100.669	102.549	100.499	102.499	100.641	102.521	100.471	102.471
2000/04/07 17:00:00	100.769	101.319	100.249	100.469	100.741	101.291	100.221	100.441
2000/04/06 17:00:00	101.289	102.009	100.769	100.769	101.261	101.981	100.741	100.741
2000/04/05 17:00:00	100.059	101.869	100.039	101.289	100.031	101.841	100.011	101.261
2000/04/04 17:00:00	98.899	100.749	98.329	100.059	98.871	100.721	98.301	100.031
2000/03/31 17:00:00	100.839	101.699	100.109	101.699	100.811	101.671	100.081	101.671
2000/03/30 17:00:00	101.579	101.819	100.109	100.839	101.551	101.791	100.081	100.811
2000/03/29 17:00:00	103.229	103.369	101.569	101.579	103.201	103.341	101.541	101.551
2000/03/28 17:00:00	104.329	104.639	102.969	103.229	104.301	104.611	102.941	103.201
2000/03/24 17:00:00	102.989	104.519	102.859	104.379	102.961	104.491	102.831	104.351
2000/03/23 17:00:00	102.599	103.019	102.259	102.989	102.571	102.991	102.231	102.961
2000/03/22 17:00:00	103.479	103.909	102.599	102.599	103.451	103.881	102.571	102.571
2000/03/21 17:00:00	104.019	104.069	103.189	103.479	103.991	104.041	103.161	103.451
2000/03/17 17:00:00	101.999	102.859	101.729	102.299	101.971	102.831	101.701	102.271
2000/03/16 17:00:00	101.859	102.939	101.279	101.999	101.831	102.911	101.251	101.971
2000/03/15 17:00:00	101.879	102.149	100.679	101.859	101.851	102.121	100.651	101.831
2000/03/14 17:00:00	102.369	102.749	101.469	101.879	102.341	102.721	101.441	101.851
2000/03/10 17:00:00	103.109	103.399	102.279	103.169	103.081	103.371	102.251	103.141
2000/03/09 17:00:00	101.669	103.229	101.569	103.109	101.641	103.201	101.541	103.081
2000/03/08 17:00:00	102.929	103.659	101.029	101.669	102.901	103.631	101.001	101.641
2000/03/07 17:00:00	103.189	103.689	102.649	102.929	103.161	103.661	102.621	102.901
2000/03/03 17:00:00	104.279	105.189	103.259	103.719	104.251	105.161	103.231	103.691
2000/03/02 17:00:00	106.249	106.379	103.679	104.279	106.221	106.351	103.651	104.251
2000/03/01 17:00:00	106.299	107.859	105.809	106.249	106.271	107.831	105.781	106.221
2000/02/29 17:00:00	107.369	107.579	102.489	106.299	107.341	107.551	102.461	106.271
2000/02/25 17:00:00	111.549	111.889	109.439	110.529	111.521	111.861	109.411	110.501
2000/02/24 17:00:00	111.169	112.029	110.779	111.549	111.141	112.001	110.751	111.521
2000/02/23 17:00:00	110.099	111.969	109.899	111.169	110.071	111.941	109.871	111.141
2000/02/22 17:00:00	109.199	110.099	108.869	110.099	109.171	110.071	108.841	110.071
2000/02/18 17:00:00	107.979	109.639	107.799	109.319	107.951	109.611	107.771	109.291
2000/02/17 17:00:00	107.209	108.059	106.759	107.979	107.181	108.031	106.731	107.951
2000/02/16 17:00:00	106.599	107.279	106.159	107.209	106.571	107.251	106.131	107.181
2000/02/15 17:00:00	107.589	107.689	106.339	106.599	107.561	107.661	106.311	106.571
2000/02/11 17:00:00	108.189	108.449	106.889	107.679	108.161	108.421	106.861	107.651
2000/02/10 17:00:00	107.969	108.539	107.309	108.189	107.941	108.511	107.281	108.161
2000/02/09 17:00:00	106.609	108.389	106.599	107.969	106.581	108.361	106.571	107.941
2000/02/08 17:00:00	105.459	106.789	105.319	106.609	105.431	106.761	105.291	106.581
2000/02/04 17:00:00	105.739	106.939	104.979	106.549	105.711	106.911	104.951	106.521
2000/02/03 17:00:00	104.799	106.189	104.219	105.739	104.771	106.161	104.191	105.711
2000/02/02 17:00:00	104.199	105.309	103.889	104.799	104.171	105.281	103.861	104.771
2000/02/01 17:00:00	104.659	105.039	103.839	104.199	104.631	105.011	103.811	104.171
2000/01/28 17:00:00	105.679	106.029	103.519	103.839	105.651	106.001	103.491	103.811
2000/01/27 17:00:00	106.189	106.449	105.679	105.679	106.161	106.421	105.651	105.651
2000/01/26 17:00:00	106.329	106.879	105.719	106.189	106.301	106.851	105.691	106.161
2000/01/25 17:00:00	105.459	106.519	105.099	106.329	105.431	106.491	105.071	106.301
2000/01/21 17:00:00	106.949	107.359	106.259	107.239	106.921	107.331	106.231	107.211
2000/01/20 17:00:00	107.339	107.479	106.409	106.949	107.311	107.451	106.381	106.921
2000/01/19 17:00:00	106.199	107.339	105.939	107.339	106.171	107.311	105.911	107.311
2000/01/18 17:00:00	107.269	107.299	105.569	106.199	107.241	107.271	105.541	106.171
2000/01/14 17:00:00	109.039	109.159	108.539	108.869	109.011	109.131	108.511	108.841
2000/01/13 17:00:00	109.639	109.839	108.539	109.039	109.611	109.811	108.511	109.011
2000/01/12 17:00:00	107.859	109.719	107.809	109.639	107.831	109.691	107.781	109.611
2000/01/11 17:00:00	108.829	108.939	106.929	107.859	108.801	108.911	106.901	107.831
2000/01/07 17:00:00	107.519	109.299	107.279	108.839	107.491	109.271	107.251	108.811
2000/01/06 17:00:00	105.809	107.779	105.669	107.519	105.781	107.751	105.641	107.491
2000/01/05 17:00:00	104.259	106.599	104.049	105.809	104.231	106.571	104.021	105.781
2000/01/04 17:00:00	102.929	104.339	102.209	104.259	102.901	104.311	102.181	104.231
1999/12/31 17:00:00	102.949	103.529	102.429	103.529	102.921	103.501	102.401	103.501
1999/12/30 17:00:00	102.859	103.369	102.299	102.949	102.831	103.341	102.271	102.921
1999/12/29 17:00:00	103.999	104.029	102.689	102.859	103.971	104.001	102.661	102.831
1999/12/28 17:00:00	104.139	104.439	103.189	103.999	104.111	104.411	103.161	103.971
1999/12/24 17:00:00	102.609	103.849	102.159	103.789	102.581	103.821	102.131	103.761
1999/12/23 17:00:00	103.149	103.469	102.229	102.609	103.121	103.441	102.201	102.581
1999/12/22 17:00:00	104.089	104.089	102.839	103.149	104.061	104.061	102.811	103.121
1999/12/21 17:00:00	104.109	104.279	103.329	104.089	104.081	104.251	103.301	104.061
1999/12/17 17:00:00	104.509	105.059	103.369	105.059	104.481	105.031	103.341	105.031
1999/12/16 17:00:00	104.179	104.559	103.689	104.509	104.151	104.531	103.661	104.481
1999/12/15 17:00:00	104.639	104.639	103.739	104.179	104.611	104.611	103.711	104.151
1999/12/14 17:00:00	103.959	104.759	103.689	104.639	103.931	104.731	103.661	104.611
1999/12/10 17:00:00	105.849	106.089	103.939	104.769	105.821	106.061	103.911	104.741
1999/12/09 17:00:00	105.039	105.889	104.869	105.849	105.011	105.861	104.841	105.821
1999/12/08 17:00:00	105.129	106.279	104.499	105.039	105.101	106.251	104.471	105.011
1999/12/07 17:00:00	102.969	105.869	102.089	105.129	102.941	105.841	102.061	105.101
1999/12/03 17:00:00	103.539	103.639	102.799	103.039	103.511	103.611	102.771	103.011
1999/12/02 17:00:00	102.999	103.789	102.789	103.539	102.971	103.761	102.761	103.511
1999/12/01 17:00:00	103.709	104.069	102.269	102.999	103.681	104.041	102.241	102.971
1999/11/30 17:00:00	104.139	105.839	102.319	103.709	104.111	105.811	102.291	103.681
1999/11/26 17:00:00	106.779	106.869	106.009	106.379	106.751	106.841	105.981	106.351
1999/11/25 17:00:00	107.309	107.619	106.309	106.779	107.281	107.591	106.281	106.751
1999/11/24 17:00:00	108.089	108.229	106.829	107.309	108.061	108.201	106.801	107.281
1999/11/23 17:00:00	109.639	109.859	107.999	108.089	109.611	109.831	107.971	108.061
1999/11/19 17:00:00	110.009	110.439	108.689	109.149	109.981	110.411	108.661	109.121
1999/11/18 17:00:00	109.129	110.239	108.929	110.009	109.101	110.211	108.901	109.981
1999/11/17 17:00:00	108.459	109.619	108.289	109.129	108.431	109.591	108.261	109.101
1999/11/16 17:00:00	108.919	108.989	107.989	108.459	108.891	108.961	107.961	108.431
1999/11/12 17:00:00	109.309	109.959	109.029	109.289	109.281	109.931	109.001	109.261
1999/11/11 17:00:00	109.329	109.529	108.859	109.309	109.301	109.501	108.831	109.281
1999/11/10 17:00:00	109.349	109.659	108.969	109.329	109.321	109.631	108.941	109.301
1999/11/09 17:00:00	110.919	111.209	109.079	109.349	110.891	111.181	109.051	109.321
1999/11/05 17:00:00	110.079	110.639	108.329	108.869	110.051	110.611	108.301	108.841
1999/11/04 17:00:00	109.569	110.329	108.809	110.079	109.541	110.301	108.781	110.051
1999/11/03 17:00:00	109.569	110.739	109.229	109.569	109.541	110.711	109.201	109.541
1999/11/02 17:00:00	109.999	110.659	109.219	109.569	109.971	110.631	109.191	109.541
1999/10/29 17:00:00	109.979	110.799	109.139	110.799	109.951	110.771	109.111	110.771
1999/10/28 17:00:00	111.049	111.139	109.219	109.979	111.021	111.111	109.191	109.951
1999/10/27 17:00:00	112.529	112.749	110.739	111.049	112.501	112.721	110.711	111.021
1999/10/26 17:00:00	113.219	113.689	112.299	112.529	113.191	113.661	112.271	112.501
1999/10/22 17:00:00	114.569	114.829	114.249	114.669	114.541	114.801	114.221	114.641
1999/10/21 17:00:00	114.219	115.219	113.919	114.569	114.191	115.191	113.891	114.541
1999/10/20 17:00:00	114.189	114.549	113.919	114.219	114.161	114.521	113.891	114.191
1999/10/19 17:00:00	114.889	115.279	113.789	114.189	114.861	115.251	113.761	114.161
1999/10/15 17:00:00	115.309	116.009	114.769	115.839	115.281	115.981	114.741	115.811
1999/10/14 17:00:00	114.409	116.499	114.089	115.309	114.381	116.471	114.061	115.281
1999/10/13 17:00:00	113.719	114.529	113.149	114.409	113.691	114.501	113.121	114.381
1999/10/12 17:00:00	114.109	114.249	113.249	113.719	114.081	114.221	113.221	113.691
1999/10/08 17:00:00	114.959	115.749	114.459	114.869	114.931	115.721	114.431	114.841
1999/10/07 17:00:00	114.289	115.909	113.919	114.959	114.261	115.881	113.891	114.931
1999/10/06 17:00:00	114.079	114.679	113.669	114.289	114.051	114.651	113.641	114.261
1999/10/05 17:00:00	112.669	114.219	112.109	114.079	112.641	114.191	112.081	114.051
1999/10/01 17:00:00	113.939	114.009	112.219	113.619	113.911	113.981	112.191	113.591
1999/09/30 17:00:00	112.119	114.019	111.829	113.939	112.091	113.991	111.801	113.911
1999/09/29 17:00:00	110.219	112.159	110.219	112.119	110.191	112.131	110.191	112.091
1999/09/28 17:00:00	110.139	111.469	108.719	110.219	110.111	111.441	108.691	110.191
1999/09/24 17:00:00	108.899	109.219	108.169	109.219	108.871	109.191	108.141	109.191
1999/09/23 17:00:00	110.109	110.549	108.449	108.899	110.081	110.521	108.421	108.871
1999/09/22 17:00:00	110.169	111.439	108.049	110.109	110.141	111.411	108.021	110.081
1999/09/21 17:00:00	112.169	112.759	109.709	110.169	112.141	112.731	109.681	110.141
1999/09/17 17:00:00	108.809	110.229	107.819	109.379	108.781	110.201	107.791	109.351
1999/09/16 17:00:00	109.749	109.749	106.939	108.809	109.721	109.721	106.911	108.781
1999/09/15 17:00:00	111.209	111.519	108.979	109.749	111.181	111.491	108.951	109.721
1999/09/14 17:00:00	112.769	113.169	109.799	111.209	112.741	113.141	109.771	111.181
1999/09/10 17:00:00	117.869	117.869	113.439	113.919	117.841	117.841	113.411	113.891
1999/09/09 17:00:00	117.329	118.399	117.179	117.869	117.301	118.371	117.151	117.841
1999/09/08 17:00:00	115.989	117.929	115.739	117.329	115.961	117.901	115.711	117.301
1999/09/07 17:00:00	115.999	116.939	115.759	115.989	115.971	116.911	115.731	115.961
1999/09/03 17:00:00	115.389	117.219	115.059	116.779	115.361	117.191	115.031	116.751
1999/09/02 17:00:00	115.959	116.739	115.249	115.389	115.931	116.711	115.221	115.361
1999/09/01 17:00:00	116.109	116.789	114.869	115.959	116.081	116.761	114.841	115.931
1999/08/31 17:00:00	116.319	116.699	115.709	116.109	116.291	116.671	115.681	116.081
1999/08/27 17:00:00	115.919	117.089	115.569	116.809	115.891	117.061	115.541	116.781
1999/08/26 17:00:00	116.919	117.869	115.609	115.919	116.891	117.841	115.581	115.891
1999/08/25 17:00:00	117.129	118.109	116.269	116.919	117.101	118.081	116.241	116.891
1999/08/24 17:00:00	118.589	118.839	116.999	117.129	118.561	118.811	116.971	117.101
1999/08/20 17:00:00	117.899	118.889	116.689	118.679	117.871	118.861	116.661	118.651
1999/08/19 17:00:00	119.919	120.129	117.719	117.899	119.891	120.101	117.691	117.871
1999/08/18 17:00:00	121.169	121.559	119.669	119.919	121.141	121.531	119.641	119.891
1999/08/17 17:00:00	122.509	123.369	121.069	121.169	122.481	123.341	121.041	121.141
1999/08/13 17:00:00	122.989	123.719	122.939	123.179	122.961	123.691	122.911	123.151
1999/08/12 17:00:00	123.109	124.179	122.649	122.989	123.081	124.151	122.621	122.961
1999/08/11 17:00:00	123.459	123.749	122.849	123.109	123.431	123.721	122.821	123.081
1999/08/10 17:00:00	123.779	123.939	123.009	123.459	123.751	123.911	122.981	123.431
1999/08/06 17:00:00	123.349	123.979	122.749	123.239	123.321	123.951	122.721	123.211
1999/08/05 17:00:00	123.149	124.399	122.639	123.349	123.121	124.371	122.611	123.321
1999/08/04 17:00:00	122.349	123.509	122.219	123.149	122.321	123.481	122.191	123.121
1999/08/03 17:00:00	122.959	123.169	121.509	122.349	122.931	123.141	121.481	122.321
1999/07/30 17:00:00	123.879	124.039	122.919	123.759	123.851	124.011	122.891	123.731
1999/07/29 17:00:00	123.859	124.049	122.779	123.879	123.831	124.021	122.751	123.851
1999/07/28 17:00:00	124.409	125.019	123.449	123.859	124.381	124.991	123.421	123.831
1999/07/27 17:00:00	123.069	124.499	122.599	124.409	123.041	124.471	122.571	124.381
1999/07/23 17:00:00	124.329	124.819	122.509	122.999	124.301	124.791	122.481	122.971
1999/07/22 17:00:00	123.939	124.929	123.639	124.329	123.911	124.901	123.611	124.301
1999/07/21 17:00:00	122.159	124.439	121.559	123.939	122.131	124.411	121.531	123.911
1999/07/20 17:00:00	123.309	123.549	121.179	122.159	123.281	123.521	121.151	122.131
1999/07/16 17:00:00	123.229	123.969	122.849	123.419	123.201	123.941	122.821	123.391
1999/07/15 17:00:00	123.389	123.839	122.679	123.229	123.361	123.811	122.651	123.201
1999/07/14 17:00:00	124.069	124.869	123.309	123.389	124.041	124.841	123.281	123.361
1999/07/13 17:00:00	125.259	125.259	123.729	124.069	125.231	125.231	123.701	124.041
1999/07/09 17:00:00	124.719	125.689	124.489	125.319	124.691	125.661	124.461	125.291
1999/07/08 17:00:00	125.219	125.459	124.609	124.719	125.191	125.431	124.581	124.691
1999/07/07 17:00:00	125.219	125.309	124.279	125.219	125.191	125.281	124.251	125.191
1999/07/06 17:00:00	124.079	125.829	123.929	125.219	124.051	125.801	123.901	125.191
1999/07/02 17:00:00	125.499	125.729	123.579	123.699	125.471	125.701	123.551	123.671
1999/07/01 17:00:00	125.079	125.529	124.559	125.499	125.051	125.501	124.531	125.471
1999/06/30 17:00:00	125.569	126.299	124.759	125.079	125.541	126.271	124.731	125.051
1999/06/29 17:00:00	126.309	126.949	125.439	125.569	126.281	126.921	125.411	125.541
1999/06/25 17:00:00	126.049	127.029	125.859	126.849	126.021	127.001	125.831	126.821
1999/06/24 17:00:00	125.789	126.609	125.379	126.049	125.761	126.581	125.351	126.021
1999/06/23 17:00:00	126.599	126.729	125.269	125.789	126.571	126.701	125.241	125.761
1999/06/22 17:00:00	125.529	127.429	124.919	126.599	125.501	127.401	124.891	126.571
1999/06/18 17:00:00	124.109	124.419	122.889	123.599	124.081	124.391	122.861	123.571
1999/06/17 17:00:00	125.589	125.909	123.609	124.109	125.561	125.881	123.581	124.081
1999/06/16 17:00:00	125.869	125.869	124.889	125.589	125.841	125.841	124.861	125.561
1999/06/15 17:00:00	124.179	126.909	123.859	125.869	124.151	126.881	123.831	125.841
1999/06/11 17:00:00	124.789	125.799	123.099	124.679	124.761	125.771	123.071	124.651
1999/06/10 17:00:00	124.689	125.249	123.829	124.789	124.661	125.221	123.801	124.761
1999/06/09 17:00:00	124.389	126.529	124.159	124.689	124.361	126.501	124.131	124.661
1999/06/08 17:00:00	126.789	126.849	124.039	124.389	126.761	126.821	124.011	124.361
1999/06/04 17:00:00	125.959	126.579	125.309	125.469	125.931	126.551	125.281	125.441
1999/06/03 17:00:00	126.179	126.279	124.779	125.959	126.151	126.251	124.751	125.931
1999/06/02 17:00:00	126.699	127.149	125.889	126.179	126.671	127.121	125.861	126.151
1999/06/01 17:00:00	127.409	127.679	126.569	126.699	127.381	127.651	126.541	126.671
1999/05/28 17:00:00	127.859	128.439	125.059	125.439	127.831	128.411	125.031	125.411
1999/05/27 17:00:00	129.609	130.129	127.469	127.859	129.581	130.101	127.441	127.831
1999/05/26 17:00:00	130.529	130.779	129.609	129.609	130.501	130.751	129.581	129.581
1999/05/25 17:00:00	131.119	131.419	130.239	130.529	131.091	131.391	130.211	130.501
1999/05/21 17:00:00	132.559	133.339	131.779	132.089	132.531	133.311	131.751	132.061
1999/05/20 17:00:00	131.759	132.939	131.359	132.559	131.731	132.911	131.331	132.531
1999/05/19 17:00:00	131.929	132.109	131.159	131.759	131.901	132.081	131.131	131.731
1999/05/18 17:00:00	131.239	131.989	130.909	131.929	131.211	131.961	130.881	131.901
1999/05/14 17:00:00	128.769	130.059	128.749	129.819	128.741	130.031	128.721	129.791
1999/05/13 17:00:00	129.619	129.899	128.609	128.769	129.591	129.871	128.581	128.741
1999/05/12 17:00:00	130.129	130.749	129.029	129.619	130.101	130.721	129.001	129.591
1999/05/11 17:00:00	129.689	130.679	129.339	130.129	129.661	130.651	129.311	130.101
1999/05/07 17:00:00	129.589	130.819	128.109	130.149	129.561	130.791	128.081	130.121
1999/05/06 17:00:00	128.479	129.969	128.339	129.589	128.451	129.941	128.311	129.561
1999/05/05 17:00:00	127.129	128.559	127.049	128.479	127.101	128.531	127.021	128.451
1999/05/04 17:00:00	126.639	127.379	126.499	127.129	126.611	127.351	126.471	127.101
1999/04/30 17:00:00	126.549	127.529	125.949	126.499	126.521	127.501	125.921	126.471
1999/04/29 17:00:00	128.229	128.379	126.129	126.549	128.201	128.351	126.101	126.521
1999/04/28 17:00:00	126.259	128.609	125.829	128.229	126.231	128.581	125.801	128.201
1999/04/27 17:00:00	126.309	127.249	125.279	126.259	126.281	127.221	125.251	126.231
1999/04/23 17:00:00	126.959	128.049	126.359	127.189	126.931	128.021	126.331	127.161
1999/04/22 17:00:00	126.419	127.309	125.869	126.959	126.391	127.281	125.841	126.931
1999/04/21 17:00:00	125.489	127.829	125.209	126.419	125.461	127.801	125.181	126.391
1999/04/20 17:00:00	125.829	126.859	124.869	125.489	125.801	126.831	124.841	125.461
1999/04/16 17:00:00	128.349	128.819	127.089	127.579	128.321	128.791	127.061	127.551
1999/04/15 17:00:00	129.179	129.689	128.059	128.349	129.151	129.661	128.031	128.321
1999/04/14 17:00:00	130.109	130.869	128.919	129.179	130.081	130.841	128.891	129.151
1999/04/13 17:00:00	130.849	130.949	129.959	130.109	130.821	130.921	129.931	130.081
1999/04/09 17:00:00	130.829	131.459	130.199	130.369	130.801	131.431	130.171	130.341
1999/04/08 17:00:00	130.659	131.419	130.159	130.829	130.631	131.391	130.131	130.801
1999/04/07 17:00:00	130.399	131.229	129.549	130.659	130.371	131.201	129.521	130.631
1999/04/06 17:00:00	130.089	130.959	129.889	130.399	130.061	130.931	129.861	130.371
1999/04/02 17:00:00	127.939	130.519	127.249	130.389	127.911	130.491	127.221	130.361
1999/04/01 17:00:00	129.239	129.589	127.509	127.939	129.211	129.561	127.481	127.911
1999/03/31 17:00:00	129.149	129.779	128.609	129.239	129.121	129.751	128.581	129.211
1999/03/30 17:00:00	129.509	130.829	128.159	129.149	129.481	130.801	128.131	129.121
1999/03/26 17:00:00	128.599	129.139	127.979	128.069	128.571	129.111	127.951	128.041
1999/03/25 17:00:00	128.789	129.109	128.049	128.599	128.761	129.081	128.021	128.571
1999/03/24 17:00:00	129.189	129.579	128.309	128.789	129.161	129.551	128.281	128.761
1999/03/23 17:00:00	127.629	129.189	127.369	129.189	127.601	129.161	127.341	129.161
1999/03/19 17:00:00	130.249	131.139	128.859	129.029	130.221	131.111	128.831	129.001
1999/03/18 17:00:00	129.299	130.849	128.919	130.249	129.271	130.821	128.891	130.221
1999/03/17 17:00:00	128.819	129.709	127.319	129.299	128.791	129.681	127.291	129.271
1999/03/16 17:00:00	129.929	130.389	128.529	128.819	129.901	130.361	128.501	128.791
1999/03/12 17:00:00	131.109	132.049	129.749	131.459	131.081	132.021	129.721	131.431
1999/03/11 17:00:00	131.939	132.439	131.059	131.109	131.911	132.411	131.031	131.081
1999/03/10 17:00:00	132.589	132.919	131.399	131.939	132.561	132.891	131.371	131.911
1999/03/09 17:00:00	132.859	133.419	131.649	132.589	132.831	133.391	131.621	132.561
1999/03/05 17:00:00	132.539	134.259	132.499	133.489	132.511	134.231	132.471	133.461
1999/03/04 17:00:00	131.379	133.149	130.759	132.539	131.351	133.121	130.731	132.511
1999/03/03 17:00:00	130.479	132.719	130.349	131.379	130.451	132.691	130.321	131.351
1999/03/02 17:00:00	131.239	131.649	130.239	130.479	131.211	131.621	130.211	130.451
1999/02/26 17:00:00	133.589	134.579	131.839	131.849	133.561	134.551	131.811	131.821
1999/02/25 17:00:00	133.029	134.559	132.769	133.589	133.001	134.531	132.741	133.561
1999/02/24 17:00:00	133.509	134.169	132.399	133.029	133.481	134.141	132.371	133.001
1999/02/23 17:00:00	134.369	135.339	132.579	133.509	134.341	135.311	132.551	133.481
1999/02/19 17:00:00	133.519	135.329	133.179	134.059	133.491	135.301	133.151	134.031
1999/02/18 17:00:00	133.119	134.419	132.299	133.519	133.091	134.391	132.271	133.491
1999/02/17 17:00:00	130.219	133.279	128.959	133.119	130.191	133.251	128.931	133.091
1999/02/16 17:00:00	128.889	130.679	128.349	130.219	128.861	130.651	128.321	130.191
1999/02/12 17:00:00	129.479	130.209	128.589	128.679	129.451	130.181	128.561	128.651
1999/02/11 17:00:00	128.999	131.459	128.749	129.479	128.971	131.431	128.721	129.451
1999/02/10 17:00:00	129.669	130.679	128.829	128.999	129.641	130.651	128.801	128.971
1999/02/09 17:00:00	127.329	130.129	127.049	129.669	127.301	130.101	127.021	129.641
1999/02/05 17:00:00	127.789	129.379	126.289	127.179	127.761	129.351	126.261	127.151
1999/02/04 17:00:00	127.089	128.089	126.799	127.789	127.061	128.061	126.771	127.761
1999/02/03 17:00:00	130.369	132.379	126.819	127.089	130.341	132.351	126.791	127.061
1999/02/02 17:00:00	132.069	132.079	129.729	130.369	132.041	132.051	129.701	130.341
1999/01/29 17:00:00	132.369	133.439	131.779	132.759	132.341	133.411	131.751	132.731
1999/01/28 17:00:00	131.659	133.479	130.869	132.369	131.631	133.451	130.841	132.341
1999/01/27 17:00:00	131.399	132.799	131.049	131.659	131.371	132.771	131.021	131.631
1999/01/26 17:00:00	132.689	133.409	131.289	131.399	132.661	133.381	131.261	131.371
1999/01/22 17:00:00	130.739	132.579	129.999	132.199	130.711	132.551	129.971	132.171
1999/01/21 17:00:00	131.829	132.859	130.259	130.739	131.801	132.831	130.231	130.711
1999/01/20 17:00:00	132.519	133.259	131.649	131.829	132.491	133.231	131.621	131.801
1999/01/19 17:00:00	132.049	133.819	131.389	132.519	132.021	133.791	131.361	132.491
1999/01/15 17:00:00	132.669	134.109	131.229	132.639	132.641	134.081	131.201	132.611
1999/01/14 17:00:00	130.209	134.059	129.199	132.669	130.181	134.031	129.171	132.641
1999/01/13 17:00:00	125.469	130.249	124.869	130.209	125.441	130.221	124.841	130.181
1999/01/12 17:00:00	127.689	128.909	124.609	125.469	127.661	128.881	124.581	125.441
1999/01/08 17:00:00	131.219	132.199	128.219	130.459	131.191	132.171	128.191	130.431
1999/01/07 17:00:00	131.539	132.909	130.789	131.219	131.511	132.881	130.761	131.191
1999/01/06 17:00:00	132.279	134.379	131.059	131.539	132.251	134.351	131.031	131.511
1999/01/05 17:00:00	133.139	135.529	131.389	132.279	133.111	135.501	131.361	132.251
1999/01/01 17:00:00	134.350	135.260	131.034	133.139	134.322	135.232	131.006	133.111
1998/12/31 17:00:00	135.615	136.244	133.602	134.350	135.587	136.216	133.574	134.322
1998/12/30 17:00:00	135.921	136.795	134.531	135.615	135.893	136.767	134.503	135.587
1998/12/29 17:00:00	135.598	137.187	134.829	135.921	135.570	137.159	134.801	135.893
1998/12/25 17:00:00	135.629	136.589	134.129	135.493	135.601	136.561	134.101	135.465
1998/12/24 17:00:00	137.103	137.430	135.454	135.629	137.075	137.402	135.426	135.601
