日時	"GBP/AUD(始値, 買い)"	"GBP/AUD(高値, 買い)"	"GBP/AUD(安値, 買い)"	"GBP/AUD(終値, 買い)"	"GBP/AUD(始値, 売り)*"	"GBP/AUD(高値, 売り)*"	"GBP/AUD(安値, 売り)*"	"GBP/AUD(終値, 売り)*"
2016/08/24 19:30:00	1.73842	1.73979	1.73820	1.73958	1.73825	1.73959	1.73800	1.73938
2016/08/24 19:15:00	1.73822	1.73874	1.73815	1.73842	1.73802	1.73854	1.73795	1.73825
2016/08/24 19:00:00	1.73842	1.73843	1.73782	1.73822	1.73816	1.73825	1.73768	1.73802
2016/08/24 18:45:00	1.73813	1.73844	1.73771	1.73842	1.73794	1.73824	1.73746	1.73816
2016/08/24 18:30:00	1.73867	1.73868	1.73789	1.73813	1.73844	1.73847	1.73768	1.73794
2016/08/24 18:15:00	1.73887	1.73888	1.73828	1.73867	1.73841	1.73851	1.73778	1.73844
2016/08/24 18:00:00	1.73841	1.73901	1.73809	1.73887	1.73768	1.73852	1.73762	1.73841
2016/08/24 17:45:00	1.73891	1.73929	1.73835	1.73841	1.73801	1.73822	1.73760	1.73768
2016/08/24 17:30:00	1.73836	1.73917	1.73822	1.73891	1.73770	1.73826	1.73765	1.73801
2016/08/24 17:15:00	1.73877	1.73877	1.73786	1.73836	1.73793	1.73808	1.73720	1.73770
2016/08/24 17:00:00	1.73847	1.73891	1.73837	1.73877	1.73768	1.73808	1.73629	1.73793
2016/08/24 16:45:00	1.73814	1.73865	1.73793	1.73847	1.73787	1.73849	1.73744	1.73768
2016/08/24 16:30:00	1.73846	1.73884	1.73811	1.73814	1.73824	1.73858	1.73781	1.73787
2016/08/24 16:15:00	1.73856	1.73878	1.73831	1.73846	1.73832	1.73853	1.73808	1.73824
2016/08/24 16:00:00	1.73844	1.73899	1.73837	1.73856	1.73821	1.73878	1.73811	1.73832
2016/08/24 15:45:00	1.73878	1.73941	1.73840	1.73844	1.73857	1.73920	1.73817	1.73821
2016/08/24 15:30:00	1.73801	1.73908	1.73801	1.73878	1.73778	1.73888	1.73778	1.73857
2016/08/24 15:15:00	1.73867	1.73869	1.73776	1.73801	1.73845	1.73848	1.73754	1.73778
2016/08/24 15:00:00	1.73831	1.73900	1.73824	1.73867	1.73811	1.73882	1.73802	1.73845
2016/08/24 14:45:00	1.73845	1.73873	1.73758	1.73831	1.73823	1.73855	1.73739	1.73811
2016/08/24 14:30:00	1.73872	1.73905	1.73830	1.73845	1.73851	1.73885	1.73810	1.73823
2016/08/24 14:15:00	1.73920	1.73938	1.73856	1.73872	1.73896	1.73917	1.73837	1.73851
2016/08/24 14:00:00	1.73807	1.73922	1.73798	1.73920	1.73784	1.73904	1.73777	1.73896
2016/08/24 13:45:00	1.73766	1.73810	1.73753	1.73807	1.73745	1.73793	1.73734	1.73784
2016/08/24 13:30:00	1.73780	1.73795	1.73732	1.73766	1.73758	1.73773	1.73711	1.73745
2016/08/24 13:15:00	1.73934	1.73940	1.73761	1.73780	1.73913	1.73918	1.73742	1.73758
2016/08/24 13:00:00	1.73857	1.73942	1.73852	1.73934	1.73838	1.73920	1.73832	1.73913
2016/08/24 12:45:00	1.73902	1.73919	1.73825	1.73857	1.73881	1.73899	1.73809	1.73838
2016/08/24 12:30:00	1.73993	1.74033	1.73878	1.73902	1.73976	1.74011	1.73860	1.73881
2016/08/24 12:15:00	1.74153	1.74159	1.73985	1.73993	1.74137	1.74140	1.73961	1.73976
2016/08/24 12:00:00	1.74034	1.74189	1.74026	1.74153	1.74020	1.74173	1.74007	1.74137
2016/08/24 11:45:00	1.74049	1.74088	1.73985	1.74034	1.74033	1.74073	1.73971	1.74020
2016/08/24 11:30:00	1.74040	1.74086	1.73983	1.74049	1.74023	1.74068	1.73972	1.74033
2016/08/24 11:15:00	1.74080	1.74143	1.74011	1.74040	1.74066	1.74125	1.73993	1.74023
2016/08/24 11:00:00	1.74108	1.74164	1.73966	1.74080	1.74084	1.74150	1.73952	1.74066
2016/08/24 10:45:00	1.73988	1.74118	1.73908	1.74108	1.73973	1.74099	1.73891	1.74084
2016/08/24 10:30:00	1.74069	1.74187	1.73918	1.73988	1.74052	1.74174	1.73908	1.73973
2016/08/24 10:15:00	1.74026	1.74144	1.74017	1.74069	1.74008	1.74126	1.74002	1.74052
2016/08/24 10:00:00	1.74038	1.74136	1.73933	1.74026	1.73958	1.74120	1.73911	1.74008
2016/08/24 09:45:00	1.73793	1.74040	1.73703	1.74038	1.73776	1.74006	1.73686	1.73958
2016/08/24 09:30:00	1.73721	1.73877	1.73660	1.73793	1.73705	1.73863	1.73644	1.73776
2016/08/24 09:15:00	1.73695	1.73774	1.73648	1.73721	1.73680	1.73755	1.73632	1.73705
2016/08/24 09:00:00	1.73682	1.73830	1.73667	1.73695	1.73665	1.73818	1.73651	1.73680
2016/08/24 08:45:00	1.73731	1.73795	1.73640	1.73682	1.73715	1.73777	1.73624	1.73665
2016/08/24 08:30:00	1.73608	1.73751	1.73583	1.73731	1.73589	1.73734	1.73566	1.73715
2016/08/24 08:15:00	1.73646	1.73680	1.73547	1.73608	1.73627	1.73664	1.73533	1.73589
2016/08/24 08:00:00	1.73513	1.73665	1.73485	1.73646	1.73497	1.73649	1.73470	1.73627
2016/08/24 07:45:00	1.73699	1.73740	1.73474	1.73513	1.73682	1.73726	1.73459	1.73497
2016/08/24 07:30:00	1.73706	1.73776	1.73659	1.73699	1.73689	1.73767	1.73638	1.73682
2016/08/24 07:15:00	1.73676	1.73798	1.73665	1.73706	1.73655	1.73784	1.73647	1.73689
2016/08/24 07:00:00	1.73732	1.73775	1.73645	1.73676	1.73712	1.73760	1.73632	1.73655
2016/08/24 06:45:00	1.73853	1.73870	1.73659	1.73732	1.73836	1.73856	1.73638	1.73712
2016/08/24 06:30:00	1.73606	1.73888	1.73587	1.73853	1.73586	1.73871	1.73574	1.73836
2016/08/24 06:15:00	1.73570	1.73657	1.73559	1.73606	1.73553	1.73639	1.73544	1.73586
2016/08/24 06:00:00	1.73482	1.73614	1.73430	1.73570	1.73468	1.73593	1.73413	1.73553
2016/08/24 05:45:00	1.73345	1.73593	1.73312	1.73482	1.73325	1.73577	1.73296	1.73468
2016/08/24 05:30:00	1.73507	1.73537	1.73333	1.73345	1.73489	1.73526	1.73315	1.73325
2016/08/24 05:15:00	1.73360	1.73543	1.73260	1.73507	1.73343	1.73524	1.73243	1.73489
2016/08/24 05:00:00	1.73346	1.73507	1.73267	1.73360	1.73328	1.73490	1.73249	1.73343
2016/08/24 04:45:00	1.73387	1.73473	1.73243	1.73346	1.73372	1.73456	1.73223	1.73328
2016/08/24 04:30:00	1.73361	1.73527	1.73319	1.73387	1.73346	1.73510	1.73306	1.73372
2016/08/24 04:15:00	1.73265	1.73468	1.73224	1.73361	1.73248	1.73449	1.73210	1.73346
2016/08/24 04:00:00	1.73267	1.73347	1.73185	1.73265	1.73248	1.73326	1.73168	1.73248
2016/08/24 03:45:00	1.73282	1.73311	1.73203	1.73267	1.73262	1.73294	1.73186	1.73248
2016/08/24 03:30:00	1.73447	1.73472	1.73229	1.73282	1.73430	1.73457	1.73211	1.73262
2016/08/24 03:15:00	1.73319	1.73481	1.73292	1.73447	1.73308	1.73464	1.73278	1.73430
2016/08/24 03:00:00	1.73358	1.73491	1.73285	1.73319	1.73342	1.73477	1.73276	1.73308
2016/08/24 02:45:00	1.73434	1.73485	1.73342	1.73358	1.73417	1.73466	1.73331	1.73342
2016/08/24 02:30:00	1.73454	1.73498	1.73386	1.73434	1.73439	1.73482	1.73368	1.73417
2016/08/24 02:15:00	1.73350	1.73464	1.73299	1.73454	1.73326	1.73447	1.73279	1.73439
2016/08/24 02:00:00	1.73323	1.73420	1.73292	1.73350	1.73300	1.73407	1.73273	1.73326
2016/08/24 01:45:00	1.73306	1.73383	1.73287	1.73323	1.73292	1.73364	1.73269	1.73300
2016/08/24 01:30:00	1.73272	1.73334	1.73268	1.73306	1.73254	1.73315	1.73250	1.73292
2016/08/24 01:15:00	1.73196	1.73277	1.73175	1.73272	1.73182	1.73260	1.73157	1.73254
2016/08/24 01:00:00	1.73161	1.73213	1.73130	1.73196	1.73143	1.73196	1.73108	1.73182
2016/08/24 00:45:00	1.73150	1.73178	1.73121	1.73161	1.73132	1.73160	1.73106	1.73143
2016/08/24 00:30:00	1.73205	1.73222	1.73129	1.73150	1.73182	1.73202	1.73114	1.73132
2016/08/24 00:15:00	1.73210	1.73222	1.73128	1.73205	1.73194	1.73207	1.73114	1.73182
2016/08/24 00:00:00	1.73166	1.73212	1.73133	1.73210	1.73147	1.73195	1.73115	1.73194
2016/08/23 23:45:00	1.73181	1.73221	1.73140	1.73166	1.73167	1.73206	1.73126	1.73147
2016/08/23 23:30:00	1.73229	1.73247	1.73179	1.73181	1.73216	1.73229	1.73164	1.73167
2016/08/23 23:15:00	1.73226	1.73271	1.73193	1.73229	1.73209	1.73256	1.73177	1.73216
2016/08/23 23:00:00	1.73268	1.73279	1.73195	1.73226	1.73252	1.73256	1.73179	1.73209
2016/08/23 22:45:00	1.73337	1.73351	1.73246	1.73268	1.73317	1.73333	1.73228	1.73252
2016/08/23 22:30:00	1.73299	1.73347	1.73286	1.73337	1.73275	1.73325	1.73263	1.73317
2016/08/23 22:15:00	1.73350	1.73363	1.73272	1.73299	1.73332	1.73341	1.73253	1.73275
2016/08/23 22:00:00	1.73338	1.73403	1.73284	1.73350	1.73320	1.73388	1.73266	1.73332
2016/08/23 21:45:00	1.73148	1.73356	1.73132	1.73338	1.73130	1.73337	1.73114	1.73320
2016/08/23 21:30:00	1.73164	1.73197	1.73119	1.73148	1.73143	1.73174	1.73096	1.73130
2016/08/23 21:15:00	1.73204	1.73233	1.73103	1.73164	1.73185	1.73205	1.73085	1.73143
2016/08/23 21:00:00	1.73151	1.73222	1.73124	1.73204	1.73133	1.73211	1.73111	1.73185
2016/08/23 20:45:00	1.73184	1.73234	1.73141	1.73151	1.73160	1.73217	1.73119	1.73133
2016/08/23 20:30:00	1.73179	1.73258	1.73090	1.73184	1.73156	1.73237	1.73071	1.73160
2016/08/23 20:15:00	1.73212	1.73238	1.73170	1.73179	1.73195	1.73220	1.73145	1.73156
2016/08/23 20:00:00	1.73395	1.73395	1.73212	1.73212	1.73366	1.73379	1.73195	1.73195
2016/08/23 19:45:00	1.73300	1.73395	1.73282	1.73395	1.73282	1.73366	1.73263	1.73366
2016/08/23 19:30:00	1.73335	1.73345	1.73251	1.73300	1.73308	1.73320	1.73233	1.73282
2016/08/23 19:15:00	1.73333	1.73376	1.73291	1.73335	1.73313	1.73347	1.73264	1.73308
2016/08/23 19:00:00	1.73355	1.73385	1.73309	1.73333	1.73326	1.73359	1.73291	1.73313
2016/08/23 18:45:00	1.73371	1.73402	1.73298	1.73355	1.73314	1.73373	1.73271	1.73326
2016/08/23 18:30:00	1.73382	1.73411	1.73352	1.73371	1.73361	1.73390	1.73305	1.73314
2016/08/23 18:15:00	1.73377	1.73405	1.73355	1.73382	1.73337	1.73383	1.73333	1.73361
2016/08/23 18:00:00	1.73353	1.73385	1.73307	1.73377	1.73308	1.73339	1.73264	1.73337
2016/08/23 17:45:00	1.73325	1.73388	1.73322	1.73353	1.73262	1.73336	1.73261	1.73308
2016/08/23 17:30:00	1.73383	1.73389	1.73314	1.73325	1.73329	1.73333	1.73259	1.73262
2016/08/23 17:15:00	1.73312	1.73391	1.73293	1.73383	1.73259	1.73353	1.73249	1.73329
2016/08/23 17:00:00	1.73359	1.73406	1.73299	1.73312	1.73249	1.73277	1.73177	1.73259
2016/08/23 16:45:00	1.73308	1.73379	1.73278	1.73359	1.73281	1.73306	1.73246	1.73249
2016/08/23 16:30:00	1.73247	1.73334	1.73245	1.73308	1.73218	1.73310	1.73215	1.73281
2016/08/23 16:15:00	1.73234	1.73333	1.73231	1.73247	1.73210	1.73306	1.73206	1.73218
2016/08/23 16:00:00	1.73310	1.73319	1.73229	1.73234	1.73289	1.73298	1.73206	1.73210
2016/08/23 15:45:00	1.73299	1.73357	1.73276	1.73310	1.73278	1.73339	1.73257	1.73289
2016/08/23 15:30:00	1.73259	1.73340	1.73203	1.73299	1.73237	1.73321	1.73181	1.73278
2016/08/23 15:15:00	1.73203	1.73280	1.73189	1.73259	1.73180	1.73261	1.73164	1.73237
2016/08/23 15:00:00	1.73098	1.73227	1.73073	1.73203	1.73085	1.73207	1.73053	1.73180
2016/08/23 14:45:00	1.73158	1.73159	1.73054	1.73098	1.73144	1.73145	1.73039	1.73085
2016/08/23 14:30:00	1.73116	1.73163	1.73114	1.73158	1.73095	1.73146	1.73094	1.73144
2016/08/23 14:15:00	1.73213	1.73247	1.73114	1.73116	1.73199	1.73233	1.73093	1.73095
2016/08/23 14:00:00	1.73218	1.73389	1.73171	1.73213	1.73194	1.73363	1.73149	1.73199
2016/08/23 13:45:00	1.72903	1.73283	1.72864	1.73218	1.72885	1.73260	1.72846	1.73194
2016/08/23 13:30:00	1.72916	1.72966	1.72876	1.72903	1.72898	1.72947	1.72864	1.72885
2016/08/23 13:15:00	1.72878	1.72929	1.72846	1.72916	1.72866	1.72913	1.72835	1.72898
2016/08/23 13:00:00	1.72932	1.72995	1.72835	1.72878	1.72916	1.72975	1.72820	1.72866
2016/08/23 12:45:00	1.72816	1.72967	1.72734	1.72932	1.72797	1.72949	1.72725	1.72916
2016/08/23 12:30:00	1.72830	1.72867	1.72755	1.72816	1.72813	1.72850	1.72737	1.72797
2016/08/23 12:15:00	1.72728	1.72859	1.72704	1.72830	1.72709	1.72842	1.72690	1.72813
2016/08/23 12:00:00	1.72707	1.72873	1.72697	1.72728	1.72693	1.72856	1.72677	1.72709
2016/08/23 11:45:00	1.72641	1.72733	1.72619	1.72707	1.72628	1.72720	1.72605	1.72693
2016/08/23 11:30:00	1.72603	1.72680	1.72551	1.72641	1.72597	1.72669	1.72537	1.72628
2016/08/23 11:15:00	1.72492	1.72618	1.72445	1.72603	1.72478	1.72604	1.72435	1.72597
2016/08/23 11:00:00	1.72318	1.72639	1.72315	1.72492	1.72304	1.72623	1.72304	1.72478
2016/08/23 10:45:00	1.72461	1.72510	1.72289	1.72318	1.72447	1.72496	1.72278	1.72304
2016/08/23 10:30:00	1.72481	1.72573	1.72412	1.72461	1.72466	1.72560	1.72400	1.72447
2016/08/23 10:15:00	1.72414	1.72523	1.72411	1.72481	1.72400	1.72510	1.72400	1.72466
2016/08/23 10:00:00	1.72537	1.72602	1.72401	1.72414	1.72456	1.72507	1.72389	1.72400
2016/08/23 09:45:00	1.72533	1.72621	1.72391	1.72537	1.72518	1.72608	1.72376	1.72456
2016/08/23 09:30:00	1.72404	1.72627	1.72339	1.72533	1.72391	1.72613	1.72325	1.72518
2016/08/23 09:15:00	1.72454	1.72491	1.72369	1.72404	1.72440	1.72478	1.72355	1.72391
2016/08/23 09:00:00	1.72409	1.72489	1.72345	1.72454	1.72396	1.72475	1.72331	1.72440
2016/08/23 08:45:00	1.72404	1.72446	1.72353	1.72409	1.72391	1.72437	1.72339	1.72396
2016/08/23 08:30:00	1.72393	1.72427	1.72317	1.72404	1.72379	1.72413	1.72303	1.72391
2016/08/23 08:15:00	1.72373	1.72417	1.72296	1.72393	1.72359	1.72404	1.72284	1.72379
2016/08/23 08:00:00	1.72280	1.72395	1.72273	1.72373	1.72263	1.72384	1.72259	1.72359
2016/08/23 07:45:00	1.72351	1.72415	1.72195	1.72280	1.72336	1.72401	1.72182	1.72263
2016/08/23 07:30:00	1.72433	1.72471	1.72326	1.72351	1.72418	1.72457	1.72312	1.72336
2016/08/23 07:15:00	1.72589	1.72641	1.72338	1.72433	1.72575	1.72628	1.72326	1.72418
2016/08/23 07:00:00	1.72464	1.72665	1.72424	1.72589	1.72451	1.72648	1.72411	1.72575
2016/08/23 06:45:00	1.72523	1.72536	1.72431	1.72464	1.72509	1.72519	1.72416	1.72451
2016/08/23 06:30:00	1.72576	1.72596	1.72485	1.72523	1.72561	1.72580	1.72473	1.72509
2016/08/23 06:15:00	1.72651	1.72697	1.72566	1.72576	1.72638	1.72682	1.72551	1.72561
2016/08/23 06:00:00	1.72544	1.72665	1.72530	1.72651	1.72530	1.72651	1.72514	1.72638
2016/08/23 05:45:00	1.72515	1.72579	1.72464	1.72544	1.72497	1.72561	1.72446	1.72530
2016/08/23 05:30:00	1.72546	1.72565	1.72476	1.72515	1.72529	1.72549	1.72459	1.72497
2016/08/23 05:15:00	1.72488	1.72579	1.72463	1.72546	1.72474	1.72567	1.72447	1.72529
2016/08/23 05:00:00	1.72516	1.72579	1.72444	1.72488	1.72498	1.72561	1.72426	1.72474
2016/08/23 04:45:00	1.72598	1.72628	1.72438	1.72516	1.72585	1.72612	1.72425	1.72498
2016/08/23 04:30:00	1.72606	1.72649	1.72557	1.72598	1.72587	1.72635	1.72542	1.72585
2016/08/23 04:15:00	1.72495	1.72719	1.72495	1.72606	1.72481	1.72705	1.72481	1.72587
2016/08/23 04:00:00	1.72540	1.72560	1.72418	1.72495	1.72524	1.72546	1.72404	1.72481
2016/08/23 03:45:00	1.72523	1.72613	1.72464	1.72540	1.72509	1.72599	1.72451	1.72524
2016/08/23 03:30:00	1.72510	1.72582	1.72437	1.72523	1.72480	1.72569	1.72419	1.72509
2016/08/23 03:15:00	1.72510	1.72670	1.72424	1.72510	1.72498	1.72654	1.72411	1.72480
2016/08/23 03:00:00	1.72276	1.72588	1.72266	1.72510	1.72246	1.72563	1.72245	1.72498
2016/08/23 02:45:00	1.72218	1.72352	1.72200	1.72276	1.72204	1.72338	1.72190	1.72246
2016/08/23 02:30:00	1.72222	1.72292	1.72154	1.72218	1.72198	1.72277	1.72136	1.72204
2016/08/23 02:15:00	1.72291	1.72303	1.72184	1.72222	1.72272	1.72287	1.72168	1.72198
2016/08/23 02:00:00	1.72190	1.72348	1.72182	1.72291	1.72170	1.72333	1.72167	1.72272
2016/08/23 01:45:00	1.72161	1.72250	1.72154	1.72190	1.72141	1.72229	1.72133	1.72170
2016/08/23 01:30:00	1.72158	1.72212	1.72126	1.72161	1.72138	1.72193	1.72108	1.72141
2016/08/23 01:15:00	1.72064	1.72170	1.72045	1.72158	1.72049	1.72151	1.72030	1.72138
2016/08/23 01:00:00	1.72093	1.72147	1.71986	1.72064	1.72072	1.72133	1.71969	1.72049
2016/08/23 00:45:00	1.72192	1.72192	1.72067	1.72093	1.72173	1.72174	1.72050	1.72072
2016/08/23 00:30:00	1.72246	1.72292	1.72127	1.72192	1.72232	1.72277	1.72116	1.72173
2016/08/23 00:15:00	1.72218	1.72296	1.72195	1.72246	1.72196	1.72281	1.72180	1.72232
2016/08/23 00:00:00	1.72233	1.72256	1.72194	1.72218	1.72210	1.72237	1.72182	1.72196
2016/08/22 23:45:00	1.72189	1.72265	1.72189	1.72233	1.72176	1.72247	1.72175	1.72210
2016/08/22 23:30:00	1.72108	1.72208	1.72071	1.72189	1.72088	1.72199	1.72056	1.72176
2016/08/22 23:15:00	1.72049	1.72112	1.72010	1.72108	1.72034	1.72097	1.71997	1.72088
2016/08/22 23:00:00	1.72108	1.72130	1.72004	1.72049	1.72093	1.72117	1.71991	1.72034
2016/08/22 22:45:00	1.72151	1.72187	1.72071	1.72108	1.72137	1.72171	1.72059	1.72093
2016/08/22 22:30:00	1.72176	1.72212	1.72110	1.72151	1.72161	1.72197	1.72095	1.72137
2016/08/22 22:15:00	1.72153	1.72199	1.72101	1.72176	1.72138	1.72188	1.72088	1.72161
2016/08/22 22:00:00	1.71999	1.72165	1.71993	1.72153	1.71979	1.72150	1.71971	1.72138
2016/08/22 21:45:00	1.72090	1.72110	1.71967	1.71999	1.72077	1.72098	1.71951	1.71979
2016/08/22 21:30:00	1.72144	1.72236	1.72090	1.72090	1.72122	1.72221	1.72076	1.72077
2016/08/22 21:15:00	1.72118	1.72174	1.72038	1.72144	1.72094	1.72159	1.72017	1.72122
2016/08/22 21:00:00	1.72081	1.72147	1.72025	1.72118	1.72056	1.72128	1.72006	1.72094
2016/08/22 20:45:00	1.72086	1.72121	1.71950	1.72081	1.72073	1.72103	1.71935	1.72056
2016/08/22 20:30:00	1.72035	1.72142	1.72022	1.72086	1.72009	1.72120	1.72006	1.72073
2016/08/22 20:15:00	1.72029	1.72047	1.71946	1.72035	1.72006	1.72025	1.71931	1.72009
2016/08/22 20:00:00	1.72143	1.72163	1.71966	1.72029	1.72121	1.72139	1.71954	1.72006
2016/08/22 19:45:00	1.72113	1.72221	1.72088	1.72143	1.72087	1.72205	1.72067	1.72121
2016/08/22 19:30:00	1.72137	1.72178	1.72070	1.72113	1.72117	1.72155	1.72048	1.72087
2016/08/22 19:15:00	1.72099	1.72193	1.72085	1.72137	1.72081	1.72172	1.72060	1.72117
2016/08/22 19:00:00	1.72082	1.72161	1.72069	1.72099	1.72058	1.72137	1.72048	1.72081
2016/08/22 18:45:00	1.72116	1.72167	1.72079	1.72082	1.72094	1.72143	1.72056	1.72058
2016/08/22 18:30:00	1.72131	1.72131	1.72080	1.72116	1.72103	1.72103	1.72050	1.72094
2016/08/22 18:15:00	1.72128	1.72135	1.72073	1.72131	1.72085	1.72106	1.72040	1.72103
2016/08/22 18:00:00	1.72166	1.72185	1.72094	1.72128	1.72092	1.72137	1.72041	1.72085
2016/08/22 17:45:00	1.72218	1.72290	1.72129	1.72166	1.72153	1.72208	1.72063	1.72092
2016/08/22 17:30:00	1.72227	1.72245	1.72053	1.72218	1.72155	1.72179	1.71994	1.72153
2016/08/22 17:15:00	1.72195	1.72246	1.72087	1.72227	1.72093	1.72177	1.72029	1.72155
2016/08/22 17:00:00	1.72635	1.72635	1.71911	1.72195	1.72190	1.72190	1.71713	1.72093
2016/08/22 16:45:00	1.72256	1.72635	1.72214	1.72635	1.72237	1.72238	1.72158	1.72190
2016/08/22 16:30:00	1.72201	1.72257	1.72166	1.72256	1.72177	1.72239	1.72138	1.72237
2016/08/22 16:15:00	1.72158	1.72236	1.72127	1.72201	1.72141	1.72212	1.72106	1.72177
2016/08/22 16:00:00	1.72169	1.72208	1.72151	1.72158	1.72145	1.72185	1.72132	1.72141
2016/08/22 15:45:00	1.72141	1.72205	1.72128	1.72169	1.72123	1.72187	1.72106	1.72145
2016/08/22 15:30:00	1.72132	1.72196	1.72104	1.72141	1.72111	1.72172	1.72083	1.72123
2016/08/22 15:15:00	1.72127	1.72158	1.72113	1.72132	1.72107	1.72137	1.72095	1.72111
2016/08/22 15:00:00	1.72156	1.72217	1.72126	1.72127	1.72136	1.72198	1.72105	1.72107
2016/08/22 14:45:00	1.72186	1.72247	1.72113	1.72156	1.72165	1.72228	1.72097	1.72136
2016/08/22 14:30:00	1.72249	1.72266	1.72178	1.72186	1.72229	1.72247	1.72159	1.72165
2016/08/22 14:15:00	1.72212	1.72261	1.72175	1.72249	1.72191	1.72242	1.72157	1.72229
2016/08/22 14:00:00	1.72229	1.72259	1.72192	1.72212	1.72206	1.72238	1.72173	1.72191
2016/08/22 13:45:00	1.72253	1.72253	1.72192	1.72229	1.72231	1.72232	1.72172	1.72206
2016/08/22 13:30:00	1.72272	1.72294	1.72209	1.72253	1.72254	1.72273	1.72190	1.72231
2016/08/22 13:15:00	1.72263	1.72306	1.72227	1.72272	1.72242	1.72287	1.72212	1.72254
2016/08/22 13:00:00	1.72163	1.72276	1.72154	1.72263	1.72146	1.72258	1.72134	1.72242
2016/08/22 12:45:00	1.72220	1.72255	1.72111	1.72163	1.72202	1.72237	1.72092	1.72146
2016/08/22 12:30:00	1.72215	1.72251	1.72167	1.72220	1.72201	1.72234	1.72148	1.72202
2016/08/22 12:15:00	1.72257	1.72278	1.72171	1.72215	1.72244	1.72258	1.72154	1.72201
2016/08/22 12:00:00	1.72160	1.72338	1.72155	1.72257	1.72146	1.72325	1.72139	1.72244
2016/08/22 11:45:00	1.72154	1.72200	1.72138	1.72160	1.72138	1.72186	1.72123	1.72146
2016/08/22 11:30:00	1.72286	1.72295	1.72141	1.72154	1.72273	1.72282	1.72129	1.72138
2016/08/22 11:15:00	1.72204	1.72308	1.72191	1.72286	1.72191	1.72294	1.72177	1.72273
2016/08/22 11:00:00	1.72205	1.72301	1.72134	1.72204	1.72185	1.72289	1.72119	1.72191
2016/08/22 10:45:00	1.72313	1.72367	1.72080	1.72205	1.72293	1.72343	1.72059	1.72185
2016/08/22 10:30:00	1.72017	1.72335	1.71995	1.72313	1.71998	1.72315	1.71977	1.72293
2016/08/22 10:15:00	1.72089	1.72104	1.71952	1.72017	1.72068	1.72086	1.71934	1.71998
2016/08/22 10:00:00	1.71983	1.72089	1.71962	1.72089	1.71968	1.72069	1.71949	1.72068
2016/08/22 09:45:00	1.71915	1.72006	1.71861	1.71983	1.71893	1.71993	1.71844	1.71968
2016/08/22 09:30:00	1.71786	1.71920	1.71754	1.71915	1.71771	1.71897	1.71746	1.71893
2016/08/22 09:15:00	1.71900	1.71925	1.71719	1.71786	1.71877	1.71906	1.71703	1.71771
2016/08/22 09:00:00	1.71883	1.71936	1.71830	1.71900	1.71866	1.71916	1.71813	1.71877
2016/08/22 08:45:00	1.71945	1.72017	1.71865	1.71883	1.71923	1.71998	1.71853	1.71866
2016/08/22 08:30:00	1.72134	1.72215	1.71927	1.71945	1.72117	1.72204	1.71910	1.71923
2016/08/22 08:15:00	1.72262	1.72308	1.72041	1.72134	1.72248	1.72292	1.72025	1.72117
2016/08/22 08:00:00	1.72118	1.72333	1.72117	1.72262	1.72103	1.72320	1.72102	1.72248
2016/08/22 07:45:00	1.72168	1.72173	1.72092	1.72118	1.72154	1.72159	1.72072	1.72103
2016/08/22 07:30:00	1.72192	1.72226	1.72127	1.72168	1.72174	1.72206	1.72114	1.72154
2016/08/22 07:15:00	1.72072	1.72216	1.72069	1.72192	1.72057	1.72202	1.72056	1.72174
2016/08/22 07:00:00	1.72053	1.72116	1.71994	1.72072	1.72038	1.72106	1.71982	1.72057
2016/08/22 06:45:00	1.72169	1.72182	1.72029	1.72053	1.72157	1.72175	1.72019	1.72038
2016/08/22 06:30:00	1.72066	1.72199	1.72038	1.72169	1.72052	1.72187	1.72024	1.72157
2016/08/22 06:15:00	1.72109	1.72155	1.72059	1.72066	1.72093	1.72139	1.72047	1.72052
2016/08/22 06:00:00	1.72159	1.72170	1.72045	1.72109	1.72145	1.72156	1.72034	1.72093
2016/08/22 05:45:00	1.72348	1.72359	1.72159	1.72159	1.72332	1.72345	1.72143	1.72145
2016/08/22 05:30:00	1.72199	1.72418	1.72190	1.72348	1.72185	1.72403	1.72176	1.72332
2016/08/22 05:15:00	1.72082	1.72253	1.71992	1.72199	1.72072	1.72238	1.71984	1.72185
2016/08/22 05:00:00	1.72256	1.72281	1.72082	1.72082	1.72243	1.72267	1.72072	1.72072
2016/08/22 04:45:00	1.72073	1.72304	1.72042	1.72256	1.72058	1.72281	1.72027	1.72243
2016/08/22 04:30:00	1.71987	1.72093	1.71895	1.72073	1.71972	1.72080	1.71883	1.72058
2016/08/22 04:15:00	1.71903	1.72040	1.71866	1.71987	1.71892	1.72027	1.71852	1.71972
2016/08/22 04:00:00	1.71926	1.71972	1.71858	1.71903	1.71914	1.71958	1.71835	1.71892
2016/08/22 03:45:00	1.71767	1.71962	1.71672	1.71926	1.71753	1.71948	1.71658	1.71914
2016/08/22 03:30:00	1.71628	1.71793	1.71567	1.71767	1.71610	1.71783	1.71553	1.71753
2016/08/22 03:15:00	1.71695	1.71726	1.71611	1.71628	1.71681	1.71712	1.71597	1.71610
2016/08/22 03:00:00	1.71874	1.71903	1.71635	1.71695	1.71852	1.71875	1.71625	1.71681
2016/08/22 02:45:00	1.71886	1.71896	1.71786	1.71874	1.71870	1.71882	1.71772	1.71852
2016/08/22 02:30:00	1.71915	1.72037	1.71856	1.71886	1.71895	1.72024	1.71844	1.71870
